bg_023,b07106795d2fd624923fe68f8a6b4ea266f8b5de799be18778775176baecaa89,e3e4e29f4d08f14a,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_023.png
bg_024,1a1df7e0669dfee558f3be494039ace9ad1ac04e33a260f1a7eb8ac45728df20,aad50dafd08b38e4,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_024.png
bg_027,4bd76062d907a88cb641561ce50f90744d0a1ce129138b3609bb5cdb66015d20,bbb395b6a6b41118,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_027.png
bg_028,0e37f56ce12be0052f5501fcf6344f5ae4dcf54c58d4ea6ed75a6b8f140799c4,a69ab0f83ae5c8d4,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_028.png
bg_029,34de3a1fc23720cbadcb5a6964b448a01d7d8fec0de9124fb8ba7d3173206866,c036e1de6197d83c,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_029.png
bg_032,20542aad9d2b1dddd51afede08cef3df564367492f137169d65a9b41c84fb026,d63a58e2d13d52b4,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_032.png
bg_038,cebc316b7865bf4c48cabb5fa42634d21f106c761f7cb1afef8f035da74f290b,c7679b4e30793309,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_038.png
bg_039,9a86bd12f4561ad3ed4a8ff9a94e985bceaaeb5a914bbe7163e2b97c3eb078b1,aac3a741d4ec58bc,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_039.png
bg_040,57fe0e66fb2c4e45d9a36eb644776698cc58b1f98bbbcc24e7eab7432cd2c76e,948e9c94ca1fe6c9,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_040.png
bg_041,10a6387579592fa340d39a3e8e3e519a43af36d803e60a13c09829f20522deca,92249467acb36dad,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_041.png
bg_042,e9f7f0d0f7c68b78ff1906af771224b2e1557965d07778678c02ac3cb112674e,c33e8847b758a34d,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_042.png
bg_043,c5cecf7845d6e12406d771ec711e0c9256bf09fb763c0e3c1edd7ab9255d4a4c,8f2d9d9830b8ad72,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_043.png
bg_045,abc61e5a62b8ced375aaa775fa9be8dbd270efd6167d0d496d9ec472cd100a00,f406c7c618e0deb9,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_045.png
bg_047,6f3101e23e1d1c27897bfa991f9702948609cf3bdecbadd95955eaf0ac622d6f,ea9bca82d3e2f188,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_047.png
bg_048,e64c98f56b7ec6b318759283ae968021a5f580ac5ca4bab012087017f11aa613,88f0b86b947b93cc,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_048.png
bg_049,cac754d4b9c514a86513234e578ce4a0ba33dba8cfcd8bbf510d0c2c687f6b10,c103fcc7ec644af8,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_049.png
bg_050,ec78894d1c307b126b3b1200525b6c0570bd3c4dee855620a9e84b0c5406239b,f198a6a60666637d,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_050.png
bg_051,993592f3796fd95eed6088eb854115138bfa947da6760ec7137f55d12b7831d2,b26ad0a7de8ca433,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_051.png
bg_066,c63bacc93607c3c16602b073606d124ee8c790fd07601f91a3f01add6e44efdc,d307ce05c1d30bed,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_066.png
bg_067,27b18b5d1cf3497ae3e4fe111cebe2d87b09a555ce74fbdc9947e4f76bce97c0,e41c9f679c43a718,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_067.png
bg_074,b86013761b2b3131a2238f2cc9a5acb63addeb6a6d74e2f0b05c1fa52dc3360f,c342ac7c24df3e23,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_074.png
bg_075,33833015482d505cdfe96f8aaa487e516d2f08059a339566b4e50f2f77480299,d1da8b6c389acaa5,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_075.png
bg_077,82fbdc94c04525c0b9a6817d9650e04738e5f69339fd622d25217b41d048bb7c,d13bda4e986c86c3,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_077.png
bg_080,150f2abe3a3c6857da134be4754bcf5dba6f8ad877579e60a6b1aa7cb8f5a669,bf49689cb84e49b1,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_080.png
bg_081,0e0ee5b27908ad89b6c217e08d0d23a61c1f0f7255c953c3489e5429526c7d32,cc6a841777d1954e,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_081.png
bg_082,cef60ba454a9f903d118ff8947f405ce0c1d10956e13ada57fc34019dcf3f9a3,8d2bd6663bc06bd0,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_082.png
bg_085,98b5651b52b5e3d23701e2237a2180cbc78b94428973c8d86901a351b2a0e490,c8210726bf6ed770,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_085.png
bg_092,830c1f384500df2a307c9d1cbba0067fee57f1d4c5a901193eb5a8b39935d741,81b9b4afc9e64ad0,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_092.png
bg_093,d13a347f4959a1c108124d44c3de7ddfec4cba674caced01391b439e250572ce,948d8fb2afc55a03,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_093.png
bg_094,b8b77c079d57c6c5d2db0cb6d299102176bff5c6421b1dfa78cafb6179ee34d2,aa5a051795a1ebcd,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_094.png
bg_095,429c43f30eab39048a5f312696ea05bc15d3d90bb4a09eec9b8d4032dd809653,b484ceec69d9f092,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_095.png
bg_100,6434f15dc7a26677acd3627c00d4bc821067bf8ba59824135aa772c6b5c934a3,81895e7a3a2e5e5c,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_100.png
bg_108,542e207913f729b900d4e9512ae253c601553d4a640fb3d8d8900973ea8d879e,ab2b9b5166d48a69,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_108.png
bg_109,ea9c716f7b9f9fd3b2b1992f2f8604993787cecea415e70dc742480b679c4737,d3c7f36d220d04f4,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_109.png
bg_110,ad3f9f224cf48a86726c729a1b504415b01843eefcd59d452dbe39468683cc9b,91e307055ab46bbb,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_110.png
bg_111,c487e8f34fb811c94db3032a75ae595823a222ac90195db1c8d14d56cae01bad,b9d6ad9952249d1a,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_111.png
bg_112,2d525ff50990de2dbc72154046cb9ae0547a9372e03a1db1370662ac24616fa9,dd897e52e836b248,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_112.png
bg_113,70e5ca63013108152dc921d8c29943ca403b807b3b86040f5ff11ab275bef23b,9f946b5ae0cc316a,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_113.png
bg_117,d1682ac3447758c05ea3c3764d27f6dafccebea9839bc74cfb64a748843ad527,a580923bf988fbd2,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_117.png
bg_118,80e25ffac4ff0a35c898b26e7b38c33243d2ff313fafd57de52ea60044db0df3,96a1921a7d9c7bc2,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_118.png
bg_119,2d485f5cc79a06e4438a9a616ed01c98baef96dfe8841418791c5acf3d539ecc,d83d82e4e38d85d5,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_119.png
bg_124,154ae2724f9b11cb12f732dcd0c31af88058af699de8bec1f1f28c5255ab3d7e,929c9999d187b665,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_124.png
bg_141,0758231710613c57d17f8bb78186dc144a7f33f6efaed77ef6fad347673cf7c0,8a0db4e7e2542dbc,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_141.png
bg_142,053f9ed8f0557ff422242611abfd33277905baca8a0584879f13e07927008195,bcb4b497d494a994,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_142.png
bg_143,bd35e3ad2f04b28e127e2f20a22f22eb6b624ff98f8fb55844f8155553106116,d72e9aa5c29de228,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_143.png
bg_144,0dde5c44f05387633ae44ee67f629af54be14bb53bb5c3df69349e4a826f5baa,ff00e0c789e4b3cc,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_144.png
bg_147,ddb3641d50b72628f0210347a60794b413692490045805588453d8b129cd8a7f,d413ae6e911f332c,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_147.png
bg_159,8d489892530001226b6a78e12254025944fe5a7dcaa7a7037f4db73354c9bdf1,c933cc39664b7ec0,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_159.png
bg_161,c008f6a51592b36c048713c5c9fb2d42f763e77d2e4ca8c1b3e5992fda3211e6,ccc0340f3f77cc19,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_161.png
bg_162,62765898606b8a092a9aa021c56a64e0ff4649ea712e1d1b1e9546a5922322dc,c949165ea52fca66,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_162.png
bg_163,2896f21d6ba271e0ec6eacf806ba4ec90c938c196f193d228da19ead35022c9e,a1d59f5ae0c894e3,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_163.png
bg_165,981f5a14aa7778b967c80e3bd4e2030ec42ebef6165bf4435945162c915243cd,8c8e0f73d1f42e07,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_165.png
bg_166,13479a3a10e38edc47a8c1c382155886420e4a594bd833df3537c6648754779a,abac250b0967bbd2,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_166.png
bg_170,ccfb9bd2951b9f1f94fd6e7095fb440d0db92ae2275d36eb9033b5da99a57a4f,8b275e79a5947238,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_170.png
bg_180,2099b3b16ef086a2c00f1706eeb9f5107a029467ab0a72740da075c2478603d0,d329352e64b42f72,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_180.png
bg_181,0344010aa5c2594faced9ee5cfd061f727b1a541e48602e79e5dcee568975065,d52a568a4862a7bf,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_181.png
bg_184,69de4286c04348b2436b229444cb94e462f52963f306e3c0f6c91c45b7f00f25,a6b4865a0519d9ef,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_184.png
bg_186,e4092c1267274b4d9b642f9e9a336c108872b957d98ed1eb4c8cbb716076b407,b67ec61b2c921762,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_186.png
bg_187,cb5cf4ce19c009bd0184246a523ae4e0f4268d55eb55e59184c148836bf33782,b47ec0e98056ecc7,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_187.png
bg_188,6b2d4eef7b215778062237463e86485b42275087307c01418ff0c5fc8bf56b3a,b83f8bb8dd0a50c5,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_188.png
bg_192,33b5fc6105b1613599ec492765f2fd8b5e7580be500bc83686fb86a04e392a00,d5b1903f6592e44b,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_192.png
bg_203,af0632525924cdd37a4edfe15630d295f68c73b55984b11f0b67613115f51135,d5e942d52a93653a,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_203.png
bg_204,72d40e5bd7154accfb4bd1a3f5b7059fedd5e37f6045e3514a65ef1ea9d5a256,d5e842d5ea934d32,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_204.png
bg_208,46538639c65a078bed00f97016574873ff23e2ed4aa8af7481ed0d2594eb1ad1,85f9ce0e6081d74f,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_208.png
bg_210,fc1f183c4d531c8c41771a8e01b07c1ad26b5d77a77a5e7d83b6dd4b86a3f5dd,81d0232f9f413ee7,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_210.png
bg_211,873e0ba2cc4bef21e93890b7e57cad688c459fdc9d4b5bd93200964371b828e9,ddb5e38a07dcb102,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_211.png
bg_216,c68ce6fde13d5b851ac5919a7a228592274e55162ba2d47cc22371ba6af430f9,d1b435f39092d693,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_216.png
bg_217,ac95c0a2d39731044ccd37c4203c010f1cac6fa800b6bb74439e266bbc97fb25,c418b1944ee7b17b,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_217.png
bg_219,718c8bf13d60ff8ac3abe098fd9c1defc1d4dddc2a4010b2f35c2d3a6fb799bc,d34b183d7c343e25,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_219.png
bg_220,bdd3289fc4085cc7a4b7cf5011fba082b14771f3e3d964bfc0b1cf3fe0b445f6,d44b2f30683796d9,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_220.png
bg_221,4f31844c64e0c19b01f2a704562de814c7e73039020331f951c0320ce1e649ad,d0172f4a3d65ce19,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_221.png
bg_222,0188f5eaaf909f33cca5859e3a88bfd899aa831cdf70606894315aeb42a3deeb,a4b89790da3ce1d9,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_222.png
bg_223,ac093a9d14fd51bdbc8c5457c803ad0cebcee23b2f0c36e0626672fc90c1554c,eee21dcce00ed0e3,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_223.png
bg_237,7a51b9b3e8518e4b5c32010588f88d00df2a6f59c2901dc2218fc6b6d9486676,c3395fe068449f87,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_237.png
bg_238,55c0b08c6b545577f7fcdff8a4ad804a1cfe9b4ee25dc5e5a1deec63c0c1b621,8f50fd8b74d08f30,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_238.png
bg_239,206911a9a9001f8b4aad4a7f87f485548f857057ba1b96b4d01a0faeb11510b6,c7e7e54d914c980b,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_239.png
bg_245,baef1fe113be0cea124993a194bb5048644b898d166d335f50a9faa58c1e5f45,d1688f6c38926ce7,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_245.png
bg_246,79d048503a0320e44d9447d13db5739b436d2b1b999d59e2761613575ecc1d7f,9959a6d933633926,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_246.png
bg_247,517edb53fdf13cf96df7a4b12cb93258aeeed67b1f10a97c8a229b278a182aff,c5321cc7709db749,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_247.png
bg_249,dbe552fbb91a1e031cac8d3c9d3b4e0840825cc8de20dab9c7e572f7f918d71c,c733986e315c33cc,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_249.png
bg_252,86588b6986a951084f9d40560ddcb344ed3464d92bfc04a512dac299ddf074e1,ddc697d313921a8a,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_252.png
bg_254,8fd963e68fb76f62ada9cfe47c0e0744eb36470d3e9925c147de71a71afc3dad,f19ce3b4067e4079,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\bg_254.png
black,5c9b37300155c1f3338bc88f17d69c51fb248b0de0155630962ca6504d789bba,0000000000000000,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\black.png
c,64a5f1442d34e00722cb6a6acc80ce6efedd1ae731780a98c5994bbb2515a868,912366995d2767c9,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\c.png
centerblind,d54148402b27650a3c0cd46a213d626d1f09eea6bbe7d63f7ba778ebded322d2,be1a1e3c944b1e1e,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\centerblind.png
cinema,dce313309129c404a51a35671de03da9ef547ae6622c4a82cb7c8c2fdb8eb4fe,8000000000008000,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\cinema.png
down,facc72afadd4063bcf29a3bcd03795d7e2ad236373afc7e0ab36e66563974a20,b3d358b520a09ddd,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\down.png
end_1,57e301321ac488014fd3929bfa9fddee60a3116fe23f8285988fb5022d8e3eb7,86da6925d0f087de,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\end_1.png
end_1_j,de540bdc4d0aba3982c9b04afc1075308839480c79b2e52bab9d28608f0640cb,a5795282cb7db5c0,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\end_1_j.png
end_2,842e16e8def424078cdf8d037196da66fde3c02d04269556902b7da733e702f3,84da2b25d0f88f5e,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\end_2.png
end_2_j,46f732c8b2857a39c4eec6d6608b556b55c66a92182c65cb7d9ab1603cd9f184,a5795282cb7d85d2,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\end_2_j.png
end_3,c7546f197d83b679111cd82fce8bdbc70ad1eeb926351c395c9439147c12e409,84da2b25d0f88f5e,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\end_3.png
end_3_j,04384823c4988aca9bfcb26b8cdca119ed8eb1ff36b2a4ed5d0ac2735cfb8bec,ad795202cb7da5c2,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\end_3_j.png
ex_jump,d62f87a9487cb536e83212a7c48f43af45520afa6aed0c2796a5592176339944,cb095676242fcae6,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\ex_jump.png
ex_otsu,6443fb369dd692edbd3316f7ea9e3799ca64bae473529254d07d45d8b52a42dd,90b18de308b6b9b7,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\ex_otsu.png
ex_tips,f24203b331d5f82043ee2b91faa1a54feefb988debf42dbd5e6d450dbe9747ce,d139db24902ec6e7,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\ex_tips.png
ex_wata,3de1fc056ddd859df300a95e3f407fe79c23bd859c03ad92ad68614dd694924b,89da373428d8e9b6,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\ex_wata.png
furiker_a,7460d03390a5e2f1ebf9082e372f361f5c5ae19da4c5f9a96d8f0ae795782ab9,80fc01fe00fff01f,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\furiker_a.png
furiker_b,28bd05dfc5d3ce82722f660887553435618ea3403f0c83ad790a3f2369f5eab4,d55654545555a5b5,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\furiker_b.png
haikei,f1ebc4d743cd579676dc8ca882eb45b35373c7ad57814b2ee57ac8c78fb5b758,808fc2d572f870ed,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\haikei.png
left,8b69aedf599134961d2f588ad401f3ada2b3547fdab03b82a74824a7a7c37663,d5e45670158f4e99,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\left.png
logo,1748e9dc5a56bf0f5a7355b9b444574f3ade34cddd9c630c6314a63d14d2f484,bec0c03f2fe03e8c,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\logo.png
logomask,381de98c25e35ec03c9bcb5bfb77817f9129aacdb0246dfd83968e3eaf0cfdf2,e562e54e1f525439,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\logomask.png
logo_j,43ff7b6bf10671fe7f0c7933b313938954e58f44737eba38084d1c8180ce729b,ea9695696a96c961,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\logo_j.png
m1,1ebfaa1d0b17301d2bbb0e0151c8a58560b981550ca33db4f9bf749e36285412,80a06a9a7d793a7b,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\m1.png
mangagamer,885ba71247820b134cd465460c80258cb1be7c5e820ef2cc7bb7f856fe82c662,92306dcf92306dcf,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\mangagamer.png
mask1013,9d682a49ba0ca6e1296d816ea681ea8628f73f82f86a6cbc0912fa74b6e5d7e0,d500000000000000,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\mask1013.png
mask_1900,43b71a84610925debe718f8f888bd30c7ff6b791d32c797576191722f817db87,ff20207fa302af65,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\mask_1900.png
me_mi_aw_a1,0daaa68ca87a7d7392073f2530cacf52ce7d350e2fef1bdd5c249e89565f5751,e3cc9c33cc99cc32,C:\temp\higu_backgrounds_imageComparer\external\ryukishi\ep1\CG\me_mi_aw_a1.png
