source image, count of best match, confidence, all matches
re_se_de_a1, 87, 83%, 87:sprite/re1a_def_a1_, 5:sprite/re1a_nande_a1_, 2:sprite/me1a_def_a1_, 2:sprite/re1a_komaru_a1_, 2:sprite/re1a_okoru_a1_, 1:sprite/me1a_huteki_a1_, 1:sprite/re1a_warai_a1_, 1:sprite/flashback/re1a_def_a1_, 1:portrait/re1a_def_a1_, 1:sprite/re1b_def_b1_, 1:sprite/re1a_komaru_a2_, 1:sprite/re1b_nande_b1_
oi_si_wa_a1, 71, 95%, 71:sprite/oisi1_2_, 2:portrait/oisi1_2_, 1:sprite/oisi1_1_, 1:sprite/oisi1_5_
re_se_wa_a1, 71, 86%, 71:sprite/re1a_warai_a1_, 7:portrait/re1a_warai_a1_, 1:sprite/me1b_warai_a1_, 1:sprite/me1b_wink_a1_, 1:sprite/re1a_okoru_a1_, 1:sprite/re1a_komaru_a2_, 1:sprite/re1a_nande_a1_
oi_si_de_a1, 69, 96%, 69:sprite/oisi1_1_, 2:portrait/oisi1_1_, 1:sprite/oisi1_5_
ri_se_de_a1, 57, 93%, 57:sprite/ri1_def_a1_, 2:sprite/ri1_fuman_a1_, 1:portrait/ri1_def_a1_, 1:sprite/flashback/ri1_def_a1_
re_se_na_a1, 51, 98%, 51:sprite/re1a_nande_a1_, 1:sprite/flashback/re1a_nande_a1_
tm_si_de_a1, 45, 98%, 45:sprite/tomi1_def_, 1:sprite/re1a_def_a1_
re_se_wa_b1, 44, 85%, 44:sprite/re1b_warai_b1_, 2:sprite/re1a_komaru_a2_, 1:sprite/si1a_wink_a1_, 1:sprite/tomi1_komaru_, 1:sprite/re1a_def_a1_, 1:portrait/re1a_nande_a1_, 1:portrait/sa1a_hannbeso_a1_, 1:sprite/re1b_def_b1_
si_si_de_a1, 43, 91%, 43:sprite/si1a_def_a1_, 3:sprite/si1a_majime_a1_, 1:portrait/si1a_def_a1_
me_se_de_a1, 42, 98%, 42:sprite/me1a_def_a1_, 1:sprite/me1a_yowaki_a1_
re_si_wa_a1, 41, 93%, 41:sprite/re2a_warai_a1_, 2:portrait/re2a_warai_a1_, 1:sprite/sa2a_akuwarai_a1_
sa_se_aw_a1, 40, 100%, 40:sprite/sa1a_akuwarai_a1_
re_si_de_a1, 40, 93%, 40:sprite/re2a_def_a1_, 1:sprite/re2a_okoru_a1_, 1:portrait/re2a_def_a1_, 1:sprite/re2b_def_b1_
tm_si_wa_a1, 39, 100%, 39:sprite/tomi1_warai_
ta_si_de_a1, 39, 89%, 39:sprite/ta1_def_, 2:sprite/ta1_hatena_, 1:sprite/ta1_akuwarai_, 1:sprite/si1a_def_a1_, 1:sprite/ta1_human_
ri_se_ni_a1, 37, 95%, 37:sprite/ri1_niko_a1_, 1:portrait/ri1_niko_a1_, 1:sprite/ri1_fuman_a1_
ri_se_wa_a1, 36, 90%, 36:sprite/ri1_warai_a1_, 2:portrait/ri1_warai_a1_, 1:sprite/ri1_majime_a1_, 1:sprite/flashback/ri1_warai_a1_
me_si_wi_a2, 35, 97%, 35:sprite/me2_wink_a1_, 1:sprite/sa2a_akuwarai_a1_
sa_si_bi_a1, 34, 94%, 34:sprite/sa2a_odoroki_a1_, 1:sprite/sa2a_hannbeso_a1_, 1:sprite/sa2b_warai_b1_
me_se_wi_a2, 33, 92%, 33:sprite/me1a_wink_a1_, 1:sprite/ri1_def_a1_, 1:sprite/me1a_def_a1_, 1:sprite/me1a_akuwarai_a1_
me_se_wi_a1, 33, 97%, 33:sprite/me1a_wink_a1_, 1:sprite/me1a_huteki_a1_
re_se_ha_a1, 33, 94%, 33:sprite/re1a_hau_a1_, 1:portrait/re1a_hau_a1_, 1:sprite/re1a_komaru_a2_
me_si_de_a1, 32, 82%, 32:sprite/me2_def_a1_, 3:sprite/chibimion_def_, 2:portrait/me2_def_a1_, 1:sprite/me2_tohoho_a1_, 1:sprite/me2_akuwarai_a1_
re_se_ko_a1, 31, 82%, 31:sprite/re1a_komaru_a1_, 3:sprite/re1a_komaru_a2_, 1:sprite/re1a_warai_a1_, 1:sprite/ta1_warai_, 1:sprite/re1a_bikkuri_a1_, 1:sprite/re1a_okoru_a1_
re_si_wa_b1, 30, 91%, 30:sprite/re2b_warai_b1_, 2:portrait/re2a_warai_a1_, 1:sprite/re2b_nande_b1_
re_si_ha_a1, 28, 100%, 28:sprite/re2a_hau_a1_
me_si_wi_a1, 26, 90%, 26:sprite/me2_wink_a1_, 2:sprite/chibimion_wink_, 1:sprite/flashback/me2_wink_a1_
sa_se_bi_a1, 26, 93%, 26:sprite/sa1a_odoroki_a1_, 1:sprite/sa1a_yareyare_a1_, 1:portrait/sa1a_odoroki_a1_
sa_se_de_a1, 25, 93%, 25:sprite/sa1a_def_a1_, 2:sprite/flashback/sa1a_def_a1_
tm_si_ko_a1, 24, 100%, 24:sprite/tomi1_komaru_
sa_si_aw_a1, 24, 83%, 24:sprite/sa2a_akuwarai_a1_, 1:sprite/ri5_def_a1_, 1:sprite/me2_warai_a1_, 1:sprite/tomi1_komaru_, 1:sprite/sa2b_def_b1_, 1:sprite/sa2a_def_a1_
me_si_wa_a1, 23, 85%, 23:sprite/me2_warai_a1_, 2:sprite/flashback/me2_warai_a1_, 1:sprite/chibimion_warai_, 1:portrait/me2_warai_a1_
sa_si_wa_a1, 23, 96%, 23:sprite/sa2a_warai_a1_, 1:sprite/flashback/sa2a_warai_a1_
re_si_ka_b1, 23, 92%, 23:sprite/re2b_kaii_b1_, 1:sprite/flashback/re2b_kaii_b1_, 1:sprite/re2b_hau_b1_
me_si_de_a2, 21, 78%, 21:sprite/me2_def_a1_, 3:sprite/me2_majime_a1_, 2:portrait/me2_def_a1_, 1:sprite/chibimion_def_
re_se_de_b1, 21, 75%, 21:sprite/re1b_def_b1_, 3:sprite/re1b_nande_b1_, 1:sprite/re1a_def_a1_, 1:sprite/re1b_komaru_b2_, 1:sprite/re1a_nande_a1_, 1:sprite/re1b_okoru_b1_
sa_se_ak_a1, 20, 91%, 20:sprite/sa1a_akireru_a1_, 1:portrait/sa1a_akireru_a1_, 1:sprite/flashback/sa1a_akireru_a1_
re_si_na_a1, 20, 83%, 20:sprite/re2a_nande_a1_, 2:portrait/re2a_nande_a1_, 1:sprite/re1a_nande_a1_, 1:sprite/re2b_nande_b1_
ta_si_wa_a1, 20, 91%, 20:sprite/ta1_warai_, 2:sprite/ta1_def_
me_se_wa_a1, 18, 100%, 18:sprite/me1a_warai_a1_
si_si_wi_a1, 18, 78%, 18:sprite/si1a_wink_a1_, 3:portrait/si1b_wink_b1_, 1:sprite/flashback/si1a_wink_a1_, 1:portrait/si1a_wink_a1_
sa_se_wa_a1, 17, 94%, 17:sprite/sa1a_warai_a1_, 1:portrait/sa1a_warai_a1_
re_se_bi_b1, 17, 89%, 17:sprite/re1b_bikkuri_b1_, 1:portrait/re1a_bikkuri_a1_, 1:sprite/re1b_nande_b1_
si_si_wa_a1, 17, 89%, 17:sprite/si1a_warai_a1_, 1:sprite/re1a_hau_a1_, 1:portrait/si1a_warai_a1_
me_si_wa_a2, 16, 84%, 16:sprite/me2_warai_a1_, 1:sprite/chibimion_warai_, 1:portrait/me2_warai_a1_, 1:sprite/re2a_warai_a1_
me_si_ma_a1, 16, 84%, 16:sprite/me2_majime_a1_, 2:portrait/me2_majime_a1_, 1:sprite/chibimion_shinken_
oi_si_de_a2, 15, 100%, 15:sprite/oisi1_4_
oi_yk_de_a1, 15, 94%, 15:sprite/oisi2_6_, 1:sprite/oisi2_8_
me_se_wi_b2, 15, 94%, 15:sprite/me1b_wink_a1_, 1:sprite/me1b_odoroki_a1_
me_se_aw_a1, 15, 88%, 15:sprite/me1a_akuwarai_a1_, 1:sprite/me1b_ikari_a1_, 1:sprite/me1b_huteki_a1_
re_se_ha_b1, 15, 94%, 15:sprite/re1b_hau_b1_, 1:sprite/flashback/re1b_hau_b1_
si_ma_de_a1, 15, 88%, 15:sprite/si2_def_a1_, 1:sprite/si2_yowaki_a1_, 1:sprite/flashback/si2_def_a1_
ri_si_de_a1, 14, 47%, 14:sprite/rim_def_, 9:sprite/ri2_def_a1_, 5:portrait/rim_def_, 2:sprite/rim_komaru_
re_se_bi_a1, 14, 100%, 14:sprite/re1a_bikkuri_a1_
si_si_aw_a1, 14, 88%, 14:sprite/si1a_akuwarai_a1_, 2:portrait/si1a_akuwarai_a1_
me_si_si_a1, 14, 64%, 14:sprite/me2_sinmyou_a1_, 7:portrait/me2_sinmyou_a1_, 1:sprite/me2_def_a1_
ri_si_wa_a1, 12, 44%, 12:sprite/ri2_warai_a1_, 8:sprite/rim_warai_, 5:portrait/rim_warai_, 1:portrait/rim_def_, 1:sprite/ri2_niko_a1_
sa_si_ak_a1, 12, 86%, 12:sprite/sa2a_akireru_a1_, 1:sprite/sa2b_akuwarai_b1_, 1:sprite/sa2b_yareyare_b1_
ri_mk_de_a1, 12, 75%, 12:sprite/ri5_def_a1_, 2:sprite/ri5_niko_a1_, 1:sprite/sa2a_akireru_a1_, 1:sprite/sa2a_warai_a1_
re_se_ko_a2, 12, 92%, 12:sprite/re1a_komaru_a2_, 1:sprite/re1b_okoru_b1_
ri_si_ni_a1, 11, 50%, 11:sprite/ri2_niko_a1_, 4:sprite/rim_warai_, 3:portrait/rim_warai_, 2:sprite/rim_def_, 1:sprite/rim_komaru_, 1:portrait/rim_komaru_
me_se_to_a1, 11, 100%, 11:sprite/me1a_tokui_a1_
me_si_to_a1, 11, 92%, 11:sprite/me2_tokui_a1_, 1:sprite/flashback/me2_tokui_a1_
me_se_de_a2, 11, 100%, 11:sprite/me1a_def_a1_
ri_mk_ni_a1, 11, 100%, 11:sprite/ri5_niko_a1_
si_ma_wa_a1, 11, 100%, 11:sprite/si2_warai_a1_
oi_yk_de_a2, 10, 100%, 10:sprite/oisi2_9_
me_se_wa_a2, 10, 100%, 10:sprite/me1a_warai_a1_
me_se_de_b1, 10, 100%, 10:sprite/me1b_def_a1_
sa_se_wa_b1, 10, 83%, 10:sprite/sa1b_warai_b1_, 1:sprite/sa1b_akuwarai_b1_, 1:portrait/sa1b_warai_b1_
re_si_de_b1, 10, 91%, 10:sprite/re2b_def_b1_, 1:portrait/re2a_def_a1_
sa_si_de_a1, 10, 100%, 10:sprite/sa2a_def_a1_
si_si_wi_b1, 9, 69%, 9:sprite/si1b_wink_b1_, 4:sprite/si1a_wink_a1_
re_se_ka_b1, 9, 100%, 9:sprite/re1b_kaii_b1_
me_si_th_a2, 9, 82%, 9:sprite/me2_tohoho_a1_, 1:sprite/me2_odoroki_a1_, 1:sprite/me2_huteki_a1_
me_si_to_a2, 9, 90%, 9:sprite/me2_tokui_a1_, 1:portrait/me2_hig_maji_a1_
ri_se_ko_a1, 9, 69%, 9:sprite/ri1_komaru_a1_, 2:sprite/ri1_komaru_a2_, 1:sprite/ri1_fuman_a1_, 1:portrait/ri1_fuman_a1_
si_ma_wi_a1, 9, 100%, 9:sprite/si2_wink_a1_
me_si_ma_a2, 9, 90%, 9:sprite/me2_majime_a1_, 1:portrait/me2_majime_a1_
sa_se_bi_b1, 8, 73%, 8:sprite/sa1b_odoroki_b1_, 2:sprite/sa1a_akuwarai_a1_, 1:portrait/sa1b_odoroki_b1_
re_se_ko_b1, 8, 67%, 8:sprite/re1b_komaru_b1_, 3:sprite/re1b_komaru_b2_, 1:sprite/re1a_komaru_a2_
me_se_aw_b2, 8, 100%, 8:sprite/me1b_akuwarai_a1_
me_se_th_a1, 8, 80%, 8:sprite/me1a_tohoho_a1_, 1:sprite/flashback/me1b_odoroki_a1_, 1:sprite/me1a_yowaki_a1_
me_si_aw_a1, 8, 80%, 8:sprite/me2_akuwarai_a1_, 1:sprite/me2_huteki_a1_, 1:portrait/me2_akuwarai_a1_
re_si_ha_b1, 8, 100%, 8:sprite/re2b_hau_b1_
me_si_fu_a1, 8, 100%, 8:sprite/me2_huteki_a1_
me_si_bi_a2, 8, 89%, 8:sprite/me2_odoroki_a1_, 1:sprite/me2_yowaki_a1_
si_ma_bi_a1, 8, 100%, 8:sprite/si2_odoroki_a1_
si_ma_yw_a1, 8, 100%, 8:sprite/si2_yowaki_a1_
si_ma_ha_a1, 8, 89%, 8:sprite/si2_hau_a1_, 1:sprite/flashback/si2_hau_a1_
ri_mk_wa_a1, 8, 100%, 8:sprite/ri5_warai_a1_
oi_yk_wa_a1, 7, 100%, 7:sprite/oisi2_7_
me_se_th_a2, 7, 70%, 7:sprite/me1a_tohoho_a1_, 1:sprite/me1a_odoroki_a1_, 1:sprite/me1a_yowaki_a1_, 1:sprite/me1b_akuwarai_a1_
ta_si_aw_a1, 7, 100%, 7:sprite/ta1_akuwarai_
sa_se_aw_b1, 7, 88%, 7:sprite/sa1b_akuwarai_b1_, 1:portrait/sa1b_akuwarai_b1_
re_si_ka_a1, 7, 100%, 7:sprite/re2a_kaii_a1_
re_ta_de_a1, 7, 100%, 7:sprite/re3a_def_a1_
re_si_bi_b1, 7, 100%, 7:sprite/re2b_bikkuri_b1_
me_se_wi_b1, 7, 100%, 7:sprite/me1b_wink_a1_
me_se_de_b2, 7, 100%, 7:sprite/me1b_def_a1_
re_se_na_b1, 7, 100%, 7:sprite/re1b_nande_b1_
ri_si_ko_a1, 6, 46%, 6:portrait/rim_komaru_, 4:sprite/ri2_komaru_a1_, 3:sprite/rim_komaru_
me_se_th_b1, 6, 100%, 6:sprite/me1b_tohoho_a1_
me_si_th_a1, 6, 60%, 6:sprite/me2_tohoho_a1_, 1:sprite/flashback/me2_tohoho_a1_, 1:sprite/me2_ikari_a1_, 1:sprite/me2_odoroki_a1_, 1:sprite/me2_yowaki_a1_
re_si_ko_b1, 6, 100%, 6:sprite/re2b_komaru_b1_
me_ta_de_a1, 6, 100%, 6:sprite/me3_def_a1_
sa_ta_bi_a1, 6, 100%, 6:sprite/sa3_odoroki_a1_
re_si_bi_a1, 6, 86%, 6:sprite/re2a_bikkuri_a1_, 1:portrait/re2a_bikkuri_a1_
me_si_fu_a2, 6, 86%, 6:sprite/me2_huteki_a1_, 1:sprite/me2_akuwarai_a1_
ri_mk_ko_a1, 6, 100%, 6:sprite/ri5_komaru_a1_
me_si_aw_a2, 6, 100%, 6:sprite/me2_akuwarai_a1_
me_se_wa_b1, 6, 100%, 6:sprite/me1b_warai_a1_
si_si_ma_a1, 6, 100%, 6:sprite/si1a_majime_a1_
si_si_wa_b1, 6, 75%, 6:sprite/si1b_warai_b1_, 2:sprite/si1a_warai_a1_
ri_si_fu_a1, 5, 62%, 5:sprite/rim_majime_, 2:portrait/rim_majime_, 1:portrait/rim_def_
ir_hk_de_a1, 5, 83%, 5:sprite/iri2_def1_, 1:portrait/iri2_def1_
